시도,선거구명,사진,기호,소속정당명,성명(한자),성별,생년월일(연령),주소,직업,학력,경력,재산신고액(천원),병역신고사항(본인),납세실적(천원)-납부액,납세실적(천원)-최근5년간체납액,납세실적(천원)-현체납액,전과기록유무(건수),입후보횟수,공약링크,나이,생년원일
전라남도,나주시화순군,nan,8,국가혁명배당금당,조만진(趙萬鎭),남,1962.01.07(58세),광주광역시 광산구 우산로,정당인,광주대학교 인문사회대학 경찰법행정학부 졸업,(전)서울동부지방법원 총무과 청원경찰(현)국가혁명배당금당 당원,45000,군복무를 마친사람,1,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137698,58세,1962.01.07
전라남도,담양군함평군영광군장성군,nan,1,더불어민주당,이개호(李介昊),남,1959.06.23(60세),전라남도 담양군 금성면 반디길,국회의원,전남대학교 상과대학 경영학과 졸업,(현)더불어민주당 국회의원(전)농림축산식품부 장관,2646121,군복무를 마친사람,61968,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137616,60세,1959.06.23
전라남도,담양군함평군영광군장성군,nan,3,민생당,김연관(金連官),남,1943.03.05(77세),전라남도 영광군 염산면 향화로,정당인,조선대학교 법정대학 법학과 졸업,(전)전남도의회의원(2선 당선)(전)별정우체국연금관리단이사장,208108,군복무를 마친사람,35073,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135693,77세,1943.03.05
전라남도,담양군함평군영광군장성군,nan,7,우리공화당,김천식(金千植),남,1942.01.03(78세),광주광역시 서구 화운로175번길,정치인,한국방송통신대학교 법학과 1학년 제적(2008.3.2.~2009.4.10),(전)2008년 영광군수선거 후보(전)2014년 전라남도의회의원선거 후보,379660,군복무를 마친사람,2674,0,0,없음,8회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137551,78세,1942.01.03
전라남도,담양군함평군영광군장성군,nan,8,국가혁명배당금당,임태헌(林台憲),남,1974.10.11(45세),전라남도 영광군 군남면 상남로,건축업,미기재,(전)삼성반도체 근무(전)sk반도체 근무,-37137,군복무를 마친사람,1154,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137700,45세,1974.10.11
전라남도,담양군함평군영광군장성군,nan,9,무소속,김선우(金珗宇),남,1965.11.15(54세),전라남도 영광군 영광읍 중앙로2길,정치인,고려대학교 신문방송학과 졸업,(전) 문화복지신문 대표(현)대한민국공무원노동조합총연맹 자문위원,148871,군복무를 마친사람,774,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134847,54세,1965.11.15
전라남도,고흥군보성군장흥군강진군,nan,1,더불어민주당,김승남(金承南),남,1966.10.06(53세),전라남도 고흥군 풍양면 천마로,정당인,"전남대학교 행정대학원 졸업(행정학석사, 지방자치전공)",(현)더불어민주당 고흥보성장흥강진 지역위원장(전)19대 국회의원,404705,군복무를 마친사람,24760,0,0,1건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135022,53세,1966.10.06
전라남도,고흥군보성군장흥군강진군,nan,3,민생당,황주홍(黃柱洪),남,1952.02.27(68세),전라남도 강진군 강진읍 동성로,국회의원,"미주리대학교 대학원 졸업(정치학박사, 1985~1989)","(현)국회의원(제19대, 제20대)(현)국회 농림축산식품해양수산위원회 위원장",3660955,군복무를 마친사람,117840,0,0,1건,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137267,68세,1952.02.27
전라남도,고흥군보성군장흥군강진군,nan,7,무소속,김화진(金和진 ),남,1958.09.15(61세),전라남도 고흥군 고흥읍 사동길,김화진 소통나눔 커뮤니티 대표,전남대학교 일반대학원 졸업(체육학박사),(현)전라남도체육회 자전거연맹 회장(전)전라남도 사회적경제 육성위원,160283,군복무를 마치지 아니한 사람,15596,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136126,61세,1958.09.15
전라남도,해남군완도군진도군,nan,1,더불어민주당,윤재갑(尹才鉀),남,1955.02.10(65세),전라남도 해남군 해남읍 녹우당길,정당인,경남대학교 경영대학원 졸업(경영학 석사),(현)더불어민주당 전남도당 해남·완도·진도 지역위원장(전)해군 군수사령관,186255,군복무를 마친사람,14277,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134641,65세,1955.02.10
전라남도,해남군완도군진도군,nan,3,민생당,윤영일(尹泳一),남,1957.11.04(62세),전라남도 해남군 화산면 북부길,국회의원,성균관대학교 대학원 행정학 박사,(현)제20대 국회의원(전)감사원 감사교육원장,2254491,군복무를 마치지 아니한 사람,146575,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137218,62세,1957.11.04
전라남도,해남군완도군진도군,nan,7,국가혁명배당금당,강상범(姜相範),남,1970.12.28(49세),전라남도 진도군 조도면 관매도관호길,수산업,목포홍일고등학교 졸업,(전)진도 농촌지도소 근무(전)진도 조도면 관호이장,-89596,군복무를 마치지 아니한 사람,315,0,0,2건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135750,49세,1970.12.28
전라남도,영암군무안군신안군,nan,1,더불어민주당,서삼석(徐參錫),남,1959.08.03(60세),전라남도 무안군 무안읍 창포로,국회의원,전남대학교 일반대학원 졸업 (NGO학 박사),(전)민선 3·4·5기 무안군수(현)제20대 국회의원(영암군무안군신안군),1315992,군복무를 마친사람,13882,0,0,없음,7회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137097,60세,1959.08.03
전라남도,영암군무안군신안군,nan,2,미래통합당,이인호(李仁鎬),남,1963.06.11(56세),전라남도 목포시 남악1로,재창업준비중,전남대학교 일반대학원 졸업(생명과학 기술학 공학박사),(전)(주)호산피앤티 대표(전)전남대 공과대학 객원교수,336000,군복무를 마친사람,46336,4429,592,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137974,56세,1963.06.11
전라남도,영암군무안군신안군,nan,3,민생당,이윤석(李潤錫),남,1960.03.16(60세),전라남도 무안군 삼향읍 이동길,동신대학교 객원교수,경남대학교 대학원 졸업(정치학박사),(전)제18·19대 국회의원(현)동신대학교 객원교수,2193503,군복무를 마친사람,67463,0,0,1건,7회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134827,60세,1960.03.16
경상북도,포항시북구,nan,1,더불어민주당,오중기(吳仲基),남,1967.07.23(52세),경상북도 포항시 북구 흥해읍 동해대로1463번길,정당인,영남대학교 문과대학 철학과 졸업,(전)청와대 균형발전 선임행정관(전)경북도지사후보,60800,군복무를 마친사람,177,0,0,2건,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134698,52세,1967.07.23
경상북도,포항시북구,nan,2,미래통합당,김정재(金丁才),여,1966.02.15(54세),경상북도 포항시 북구 대안길,국회의원,프랭클린피어스법과 대학원 졸업(J.D 2001.8.~2004.5.),(현)제20대 국회의원(포항시북구/미래통합당)(현)미래통합당 원내대변인,579572,해당없음(비대상),23431,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137384,54세,1966.02.15
경상북도,포항시북구,nan,6,정의당,박창호(朴唱鎬),남,1966.06.01(53세),경상북도 포항시 북구 새천년대로1123번길,정당인,위덕대학교 사회복지전공 졸업,(현)정의당 정책위원회 부의장(현)정의당 경북도당 위원장,166984,군복무를 마친사람,441,0,0,2건,8회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135114,53세,1966.06.01
경상북도,포항시북구,nan,7,국가혁명배당금당,박건우(朴建宇),남,1968.03.01(52세),경상북도 상주시 외답6길,거류기업대표,대구 대건고등학교 졸업,(현)국가혁명배당금당 경북 당협부위원장,761647,군복무를 마친사람,49331,0,0,2건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137495,52세,1968.03.01
경상북도,포항시남구울릉군,nan,1,더불어민주당,허대만(許大萬),남,1969.04.20(50세),경상북도 포항시 남구 오천읍 정몽주로,정당인,서울대학교 정치학과 졸업,(전)행정안전부장관 정책보좌관(현)더불어민주당 경상북도당위원장,189000,군복무를 마친사람,3471,0,0,1건,7회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136309,50세,1969.04.20
경상북도,포항시남구울릉군,nan,2,미래통합당,김병욱(金炳旭),남,1977.04.30(42세),경상북도 포항시 남구 연일읍 중명길,정당인,연세대학교 행정대학원(지방자치·도시행정전공) 졸업 (행정학석사),(전)국회의원 보좌관(전)새누리당 대통령선거 중앙선대위 종합상황실 정세분석단 팀장,402714,군복무를 마친사람,20090,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136815,42세,1977.04.30
경상북도,포항시남구울릉군,nan,7,민중당,박승억(朴勝億),남,1970.04.04(50세),경상북도 포항시 남구 축항로72번길,노동운동가,동국대학교 국사학과 졸업,(전)민주노총 전국플랜트건설노조 포항지부 교육선전부장(현)민주노총 공공연대노조 경북지부 사무국장,101079,군복무를 마친사람,1491,0,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136860,50세,1970.04.04
경상북도,포항시남구울릉군,nan,8,국가혁명배당금당,박덕춘(朴悳春),남,1952.01.20(68세),경상북도 포항시 남구 오천읍 정몽주로,정당인,미기재,(전)대륜운수(주) 종사(현)국가혁명배당금당 포항시남구위원장,1030000,군복무를 마친사람,6154,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135144,68세,1952.01.20
경상북도,포항시남구울릉군,nan,9,무소속,박승호(朴承浩),남,1957.08.05(62세),경상북도 포항시 남구 축항로,정치인,한국체육대학교대학원 박사과정 졸업(이학박사),(전)포항시장(전)봉화군수,5092259,군복무를 마친사람,569360,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137756,62세,1957.08.05
경상북도,경주시,nan,1,더불어민주당,정다은(鄭다은),여,1986.11.01(33세),경상북도 경주시 능원길,시민단체활동가,부산대학교 행정학과 졸업,(현) 더불어민주당 중앙당 부대변인(전) 참교육학부모회 경주지회장,52418,해당없음(비대상),845,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137060,33세,1986.11.01
경상북도,경주시,nan,2,미래통합당,김석기(金碩基),남,1954.08.06(65세),경상북도 경주시 용담로,국회의원,동국대학교 행정대학원 공안행정학과 경찰행정전공 행정학석사,(전) 한국공항공사 사장(전) 서울지방경찰청장,1259791,군복무를 마친사람,129298,442,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136786,65세,1954.08.06
경상북도,경주시,nan,3,민생당,김보성(金保成),남,1966.09.12(53세),경상북도 경주시 외외1길,경주대학교 부교수,경기대학교 관광전문대학원 졸업(관광학 박사),(현) 경주대학교 부교수(현) 외식조리마이스터협회 협회장,1130293,군복무를 마친사람,12532,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137454,53세,1966.09.12
경상북도,경주시,nan,6,정의당,권영국(權英國),남,1963.08.15(56세),경상북도 경주시 용담로116번길,변호사,서울대학교 공과대학 금속공과 졸업,"(전) 경주대,서라벌대 정상화 공동대책위원회 공동위원장(현) 정의당 노동인권안전특별위원회 위원장",1551122,군복무를 마치지 아니한 사람,41573,0,0,3건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136470,56세,1963.08.15
경상북도,경주시,nan,7,국가혁명배당금당,김덕현(金德炫),남,1960.04.01(60세),경상북도 경주시 알천북로183번길,정당인,"인천전문대학 행정과 졸업(현, 인천대학교)",(현) 국가혁명배당금당 경북도당 수석부위원장(현) 국가혁명배당금당 경주시당협위원장,668500,군복무를 마친사람,12422,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136068,60세,1960.04.01
경상북도,경주시,nan,8,무소속,정종복(鄭鍾福),남,1950.07.14(69세),경상북도 경주시 황성로,변호사,서울대학교 법과대학 행정학과 졸업,(전) 제17대 국회의원(경주시)(현) 변호사,1660987,군복무를 마친사람,169850,0,0,없음,7회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134611,69세,1950.07.14
경상북도,김천시,nan,1,더불어민주당,배영애(裵永愛),여,1945.10.19(74세),경상북도 김천시 자산3길,더불어민주당 김천지역위원장,김천여자중학교 졸업,(전)경상북도 도의원(현)대통령직속 국가균형발전 특별위원,550200,해당없음(비대상),14457,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137256,74세,1945.10.19
경상북도,김천시,nan,2,미래통합당,송언석(宋彦錫),남,1963.05.16(56세),경상북도 김천시 평화순환길,국회의원,뉴욕주립대학교 버팔로 경제학박사(1994.8월~2001.6월),(전)기획재정부 2차관(현)제20대 국회의원,5300083,군복무를 마친사람,158477,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137462,56세,1963.05.16
경상북도,김천시,nan,7,국가혁명배당금당,박성식(朴成植),남,1968.07.26(51세),울산광역시 북구 산하중앙3로,미기재,미기재,미기재,22408,군복무를 마친사람,59984,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136631,51세,1968.07.26
경상북도,김천시,nan,8,무소속,이성룡(李成龍),남,1957.10.25(62세),경상북도 김천시 대항면 대룡2길,운수업,울산공과대학 공업화학과 졸업,(전)삼성종합화학 근무,450600,군복무를 마친사람,12832,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135245,62세,1957.10.25
경상북도,김천시,nan,9,무소속,이상영(李尙永),남,1962.03.04(58세),경상북도 김천시 남산공원3길,자영업,영남대학교 한문교육과 졸업,(전)경북일보 정치부 기자(현)김천중.고 송설총동창회 사무총장,63383,군복무를 마친사람,11177,0,0,2건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137094,58세,1962.03.04
